date,store_id,product_id,product_name,category,closing_stock,reorder_level,issue_type,severity,recommendation,reason
2025-03-31,9,1189,Madhur Sugar 9,Grocery,355,38,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,9,1193,Madhur Sugar 13,Grocery,370,96,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,9,1194,Madhur Sugar 14,Grocery,355,66,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,9,1200,Madhur Sugar 20,Grocery,392,44,Overstock,Low,Transfer Excess Inventory,Closing stock (392) exceeds overstock threshold (300)
2025-03-31,9,1201,Trust Sugar 1,Grocery,81,93,Understock,Low,Reorder / Receive Inventory,Closing stock (81) below reorder level (93)
2025-03-31,9,1202,Trust Sugar 2,Grocery,84,88,Understock,Low,Reorder / Receive Inventory,Closing stock (84) below reorder level (88)
2025-03-31,9,1207,Trust Sugar 7,Grocery,302,25,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,9,1210,Trust Sugar 10,Grocery,332,21,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,9,1211,Trust Sugar 11,Grocery,354,84,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,9,1217,Trust Sugar 17,Grocery,320,90,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,9,1221,Organic India Sugar 1,Grocery,373,91,Overstock,Low,Transfer Excess Inventory,Closing stock (373) exceeds overstock threshold (300)
2025-03-31,9,1223,Organic India Sugar 3,Grocery,370,53,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,9,1225,Organic India Sugar 5,Grocery,355,48,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,9,1226,Organic India Sugar 6,Grocery,334,81,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,9,1231,Organic India Sugar 11,Grocery,88,96,Understock,Low,Reorder / Receive Inventory,Closing stock (88) below reorder level (96)
2025-03-31,9,1238,Organic India Sugar 18,Grocery,360,41,Overstock,Low,Transfer Excess Inventory,Closing stock (360) exceeds overstock threshold (300)
2025-03-31,9,1242,Amul Milk 2,Dairy,344,89,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,9,1244,Amul Milk 4,Dairy,38,71,Understock,Medium,Reorder / Receive Inventory,Closing stock (38) below reorder level (71)
2025-03-31,9,1247,Amul Milk 7,Dairy,67,89,Understock,Medium,Reorder / Receive Inventory,Closing stock (67) below reorder level (89)
2025-03-31,9,1251,Amul Milk 11,Dairy,369,68,Overstock,Low,Transfer Excess Inventory,Closing stock (369) exceeds overstock threshold (300)
2025-03-31,9,1254,Amul Milk 14,Dairy,334,69,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,9,1255,Amul Milk 15,Dairy,346,94,Overstock,Low,Transfer Excess Inventory,Closing stock (346) exceeds overstock threshold (300)
2025-03-31,9,1258,Amul Milk 18,Dairy,323,30,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,9,1269,Mother Dairy Milk 9,Dairy,327,20,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,9,1277,Mother Dairy Milk 17,Dairy,303,55,Overstock,Low,Transfer Excess Inventory,Closing stock (303) exceeds overstock threshold (300)
2025-03-31,9,1280,Mother Dairy Milk 20,Dairy,71,94,Understock,Medium,Reorder / Receive Inventory,Closing stock (71) below reorder level (94)
2025-03-31,9,1283,Amul Butter 3,Dairy,368,57,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,9,1285,Amul Butter 5,Dairy,325,58,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,9,1286,Amul Butter 6,Dairy,347,93,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,9,1290,Amul Butter 10,Dairy,351,28,Overstock,Low,Transfer Excess Inventory,Closing stock (351) exceeds overstock threshold (300)
2025-03-31,9,1296,Amul Butter 16,Dairy,346,48,Overstock,Low,Transfer Excess Inventory,Closing stock (346) exceeds overstock threshold (300)
2025-03-31,9,1303,Britannia Butter 3,Dairy,325,28,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,9,1305,Britannia Butter 5,Dairy,355,41,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,9,1306,Britannia Butter 6,Dairy,33,100,Understock,High,Reorder / Receive Inventory,Closing stock (33) below reorder level (100)
2025-03-31,9,1308,Britannia Butter 8,Dairy,314,91,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,9,1313,Britannia Butter 13,Dairy,40,54,Understock,Low,Reorder / Receive Inventory,Closing stock (40) below reorder level (54)
2025-03-31,9,1316,Britannia Butter 16,Dairy,340,27,Overstock,Low,Transfer Excess Inventory,Closing stock (340) exceeds overstock threshold (300)
2025-03-31,9,1329,Amul Cheese 9,Dairy,326,50,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,9,1333,Amul Cheese 13,Dairy,319,72,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,9,1335,Amul Cheese 15,Dairy,377,94,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,9,1339,Amul Cheese 19,Dairy,365,49,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,9,1342,Britannia Cheese 2,Dairy,347,53,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,9,1349,Britannia Cheese 9,Dairy,344,35,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,9,1351,Britannia Cheese 11,Dairy,369,24,Overstock,Low,Transfer Excess Inventory,Closing stock (369) exceeds overstock threshold (300)
2025-03-31,9,1358,Britannia Cheese 18,Dairy,34,73,Understock,Medium,Reorder / Receive Inventory,Closing stock (34) below reorder level (73)
2025-03-31,9,1359,Britannia Cheese 19,Dairy,313,88,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1363,Lay's Chips 3,Snacks,357,40,Overstock,Low,Transfer Excess Inventory,Closing stock (357) exceeds overstock threshold (300)
2025-03-31,9,1369,Lay's Chips 9,Snacks,77,91,Understock,Low,Reorder / Receive Inventory,Closing stock (77) below reorder level (91)
2025-03-31,9,1370,Lay's Chips 10,Snacks,350,34,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,9,1374,Lay's Chips 14,Snacks,364,82,Overstock,Low,Transfer Excess Inventory,Closing stock (364) exceeds overstock threshold (300)
2025-03-31,9,1375,Lay's Chips 15,Snacks,318,66,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,9,1381,Kurkure Chips 1,Snacks,327,27,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,9,1389,Kurkure Chips 9,Snacks,372,84,Overstock,Low,Transfer Excess Inventory,Closing stock (372) exceeds overstock threshold (300)
2025-03-31,9,1395,Kurkure Chips 15,Snacks,325,86,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,9,1399,Kurkure Chips 19,Snacks,313,79,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1402,Britannia Biscuits 2,Snacks,313,78,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1410,Britannia Biscuits 10,Snacks,56,100,Understock,Medium,Reorder / Receive Inventory,Closing stock (56) below reorder level (100)
2025-03-31,9,1412,Britannia Biscuits 12,Snacks,67,83,Understock,Low,Reorder / Receive Inventory,Closing stock (67) below reorder level (83)
2025-03-31,9,1413,Britannia Biscuits 13,Snacks,313,38,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1414,Britannia Biscuits 14,Snacks,317,78,Overstock,Low,Transfer Excess Inventory,Closing stock (317) exceeds overstock threshold (300)
2025-03-31,9,1417,Britannia Biscuits 17,Snacks,56,94,Understock,Medium,Reorder / Receive Inventory,Closing stock (56) below reorder level (94)
2025-03-31,9,1419,Britannia Biscuits 19,Snacks,327,79,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,9,1427,Parle Biscuits 7,Snacks,346,39,Overstock,Low,Transfer Excess Inventory,Closing stock (346) exceeds overstock threshold (300)
2025-03-31,9,1430,Parle Biscuits 10,Snacks,320,52,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,9,1432,Parle Biscuits 12,Snacks,332,64,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,9,1433,Parle Biscuits 13,Snacks,366,42,Overstock,Low,Transfer Excess Inventory,Closing stock (366) exceeds overstock threshold (300)
2025-03-31,9,1437,Parle Biscuits 17,Snacks,351,44,Overstock,Low,Transfer Excess Inventory,Closing stock (351) exceeds overstock threshold (300)
2025-03-31,9,1441,Tata Tea Tea 1,Beverages,322,88,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,9,1443,Tata Tea Tea 3,Beverages,340,60,Overstock,Low,Transfer Excess Inventory,Closing stock (340) exceeds overstock threshold (300)
2025-03-31,9,1444,Tata Tea Tea 4,Beverages,335,47,Overstock,Low,Transfer Excess Inventory,Closing stock (335) exceeds overstock threshold (300)
2025-03-31,9,1449,Tata Tea Tea 9,Beverages,348,72,Overstock,Low,Transfer Excess Inventory,Closing stock (348) exceeds overstock threshold (300)
2025-03-31,9,1454,Tata Tea Tea 14,Beverages,310,95,Overstock,Low,Transfer Excess Inventory,Closing stock (310) exceeds overstock threshold (300)
2025-03-31,9,1458,Tata Tea Tea 18,Beverages,335,74,Overstock,Low,Transfer Excess Inventory,Closing stock (335) exceeds overstock threshold (300)
2025-03-31,9,1469,Red Label Tea 9,Beverages,348,54,Overstock,Low,Transfer Excess Inventory,Closing stock (348) exceeds overstock threshold (300)
2025-03-31,9,1471,Red Label Tea 11,Beverages,72,88,Understock,Low,Reorder / Receive Inventory,Closing stock (72) below reorder level (88)
2025-03-31,9,1474,Red Label Tea 14,Beverages,303,74,Overstock,Low,Transfer Excess Inventory,Closing stock (303) exceeds overstock threshold (300)
2025-03-31,9,1475,Red Label Tea 15,Beverages,348,73,Overstock,Low,Transfer Excess Inventory,Closing stock (348) exceeds overstock threshold (300)
2025-03-31,9,1476,Red Label Tea 16,Beverages,325,73,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,9,1477,Red Label Tea 17,Beverages,78,100,Understock,Medium,Reorder / Receive Inventory,Closing stock (78) below reorder level (100)
2025-03-31,9,1478,Red Label Tea 18,Beverages,365,79,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,9,1486,Nescafe Coffee 6,Beverages,329,55,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,9,1487,Nescafe Coffee 7,Beverages,333,93,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
2025-03-31,9,1500,Nescafe Coffee 20,Beverages,355,44,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,9,1501,Bru Coffee 1,Beverages,313,42,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1509,Bru Coffee 9,Beverages,357,59,Overstock,Low,Transfer Excess Inventory,Closing stock (357) exceeds overstock threshold (300)
2025-03-31,9,1511,Bru Coffee 11,Beverages,319,43,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,9,1516,Bru Coffee 16,Beverages,350,92,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,9,1520,Bru Coffee 20,Beverages,348,36,Overstock,Low,Transfer Excess Inventory,Closing stock (348) exceeds overstock threshold (300)
2025-03-31,9,1527,Dove Soap 7,Personal Care,320,49,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,9,1528,Dove Soap 8,Personal Care,357,69,Overstock,Low,Transfer Excess Inventory,Closing stock (357) exceeds overstock threshold (300)
2025-03-31,9,1530,Dove Soap 10,Personal Care,339,92,Overstock,Low,Transfer Excess Inventory,Closing stock (339) exceeds overstock threshold (300)
2025-03-31,9,1531,Dove Soap 11,Personal Care,346,83,Overstock,Low,Transfer Excess Inventory,Closing stock (346) exceeds overstock threshold (300)
2025-03-31,9,1536,Dove Soap 16,Personal Care,40,42,Understock,Low,Reorder / Receive Inventory,Closing stock (40) below reorder level (42)
2025-03-31,9,1542,Lux Soap 2,Personal Care,377,56,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,9,1545,Lux Soap 5,Personal Care,329,50,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,9,1547,Lux Soap 7,Personal Care,374,99,Overstock,Low,Transfer Excess Inventory,Closing stock (374) exceeds overstock threshold (300)
2025-03-31,9,1550,Lux Soap 10,Personal Care,361,81,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,9,1551,Lux Soap 11,Personal Care,342,85,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,9,1571,Lifebuoy Soap 11,Personal Care,373,23,Overstock,Low,Transfer Excess Inventory,Closing stock (373) exceeds overstock threshold (300)
2025-03-31,9,1572,Lifebuoy Soap 12,Personal Care,304,41,Overstock,Low,Transfer Excess Inventory,Closing stock (304) exceeds overstock threshold (300)
2025-03-31,9,1573,Lifebuoy Soap 13,Personal Care,350,69,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,9,1574,Lifebuoy Soap 14,Personal Care,334,53,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,9,1578,Lifebuoy Soap 18,Personal Care,378,64,Overstock,Low,Transfer Excess Inventory,Closing stock (378) exceeds overstock threshold (300)
2025-03-31,9,1581,Clinic Plus Shampoo 1,Personal Care,60,66,Understock,Low,Reorder / Receive Inventory,Closing stock (60) below reorder level (66)
2025-03-31,9,1586,Clinic Plus Shampoo 6,Personal Care,50,99,Understock,Medium,Reorder / Receive Inventory,Closing stock (50) below reorder level (99)
2025-03-31,9,1592,Clinic Plus Shampoo 12,Personal Care,345,90,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,9,1593,Clinic Plus Shampoo 13,Personal Care,355,84,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,9,1594,Clinic Plus Shampoo 14,Personal Care,375,67,Overstock,Low,Transfer Excess Inventory,Closing stock (375) exceeds overstock threshold (300)
2025-03-31,9,1604,Pantene Shampoo 4,Personal Care,316,74,Overstock,Low,Transfer Excess Inventory,Closing stock (316) exceeds overstock threshold (300)
2025-03-31,9,1607,Pantene Shampoo 7,Personal Care,320,61,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,9,1611,Pantene Shampoo 11,Personal Care,330,91,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,9,1619,Pantene Shampoo 19,Personal Care,332,32,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,9,1620,Pantene Shampoo 20,Personal Care,308,86,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,9,1622,Head & Shoulders Shampoo 2,Personal Care,82,99,Understock,Low,Reorder / Receive Inventory,Closing stock (82) below reorder level (99)
2025-03-31,9,1625,Head & Shoulders Shampoo 5,Personal Care,363,77,Overstock,Low,Transfer Excess Inventory,Closing stock (363) exceeds overstock threshold (300)
2025-03-31,9,1631,Head & Shoulders Shampoo 11,Personal Care,319,64,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,9,1632,Head & Shoulders Shampoo 12,Personal Care,309,98,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,9,1633,Head & Shoulders Shampoo 13,Personal Care,377,69,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,9,1634,Head & Shoulders Shampoo 14,Personal Care,304,61,Overstock,Low,Transfer Excess Inventory,Closing stock (304) exceeds overstock threshold (300)
2025-03-31,9,1635,Head & Shoulders Shampoo 15,Personal Care,362,20,Overstock,Low,Transfer Excess Inventory,Closing stock (362) exceeds overstock threshold (300)
2025-03-31,9,1636,Head & Shoulders Shampoo 16,Personal Care,344,83,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,9,1639,Head & Shoulders Shampoo 19,Personal Care,331,75,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
